cohort_id,member_count,years_on_force,percent_black,percent_white,percent_male,percent_female,internal_complaints_per_person,detected_crew
1414,3,11.6666666666667,33.3333333333333,0,100,0,2.66666666666667,0
503,11,26.0909090909091,0,72.7272727272727,81.8181818181818,18.1818181818182,2.36363636363636,0
65,4,23.5,0,50,100,0,2.5,0
595,6,23.5,16.6666666666667,83.3333333333333,83.3333333333333,16.6666666666667,2.16666666666667,0
887,10,12.2,10,60,100,0,2.5,0
302,10,19.7,90,0,70,30,2,0
311,6,20,16.6666666666667,33.3333333333333,33.3333333333333,50,2.5,0
2045,3,30,33.3333333333333,66.6666666666667,100,0,0.666666666666667,0
778,9,19.8888888888889,44.4444444444444,55.5555555555556,100,0,2,0
942,10,14.3,30,60,90,10,1.7,0
1198,14,24.8571428571429,7.14285714285714,64.2857142857143,78.5714285714286,21.4285714285714,1.85714285714286,0
1752,3,26,0,66.6666666666667,66.6666666666667,33.3333333333333,2.66666666666667,0
685,3,23.6666666666667,0,0,100,0,2,0
422,9,21,0,66.6666666666667,77.7777777777778,22.2222222222222,2.44444444444444,0
1333,7,26.7142857142857,14.2857142857143,85.7142857142857,85.7142857142857,14.2857142857143,2.14285714285714,0
1776,6,23.1666666666667,0,100,66.6666666666667,33.3333333333333,2.16666666666667,0
471,10,17,30,30,60,20,1.7,0
140,4,18,0,25,75,25,2.5,0
1112,13,27.2307692307692,15.3846153846154,38.4615384615385,100,0,1.53846153846154,0
608,5,19.4,60,40,80,20,1.8,0
116,3,15.3333333333333,100,0,100,0,1.33333333333333,0
1116,4,15,0,50,75,0,2.25,0
292,6,20.3333333333333,16.6666666666667,33.3333333333333,100,0,2.66666666666667,0
1449,5,16.6,0,80,60,40,1.6,0
1592,3,25.3333333333333,66.6666666666667,0,100,0,1.33333333333333,0
929,6,16.1666666666667,16.6666666666667,33.3333333333333,100,0,2.66666666666667,0
397,10,23.5,100,0,60,40,2.2,0
1369,3,17.6666666666667,0,100,100,0,2.33333333333333,0
669,3,21.3333333333333,33.3333333333333,33.3333333333333,100,0,1.33333333333333,0
1503,3,26,0,100,100,0,1.33333333333333,0
873,3,25.6666666666667,0,0,100,0,1.33333333333333,0
1017,3,24.3333333333333,0,66.6666666666667,66.6666666666667,33.3333333333333,1.33333333333333,0
1122,3,18.6666666666667,0,66.6666666666667,100,0,1.33333333333333,0
1148,5,24,0,40,100,0,2.4,0
1084,5,18.6,0,60,80,20,2.4,0
96,3,33,0,100,100,0,1.33333333333333,0
496,3,22.6666666666667,100,0,66.6666666666667,33.3333333333333,1.33333333333333,0
666,3,26.6666666666667,0,100,33.3333333333333,66.6666666666667,1.33333333333333,0
86,9,28.3333333333333,0,100,66.6666666666667,33.3333333333333,2.11111111111111,0
1142,12,27.25,100,0,83.3333333333333,16.6666666666667,2.33333333333333,0
519,9,12.3333333333333,22.2222222222222,44.4444444444444,77.7777777777778,22.2222222222222,2,0
1065,8,21,100,0,100,0,2,0
1087,5,21.6,0,80,100,0,2.4,0
350,3,25,0,66.6666666666667,66.6666666666667,33.3333333333333,1.33333333333333,0
590,3,22.6666666666667,100,0,66.6666666666667,33.3333333333333,1.33333333333333,0
840,9,23.5555555555556,11.1111111111111,11.1111111111111,100,0,2.22222222222222,0
1308,4,13.6666666666667,25,25,75,0,1.75,0
236,2,19.5,0,100,100,0,3.5,0
1263,3,28.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,1.33333333333333,0
1090,3,21.6666666666667,0,0,100,0,1.33333333333333,0
1493,7,18.3333333333333,0,71.4285714285714,57.1428571428571,28.5714285714286,1.71428571428571,0
869,5,20.2,20,60,60,40,2.6,0
803,6,21,83.3333333333333,16.6666666666667,83.3333333333333,16.6666666666667,2.33333333333333,0
462,6,20,0,100,100,0,1.83333333333333,0
573,5,26.2,0,60,100,0,2.4,0
67,4,18,0,50,75,25,1.5,0
346,12,25.1666666666667,91.6666666666667,8.33333333333333,41.6666666666667,58.3333333333333,1.58333333333333,0
399,4,19,75,0,75,0,2.5,0
33,7,19,0,71.4285714285714,57.1428571428571,28.5714285714286,2.28571428571429,0
201,5,21,0,80,60,40,2.2,0
97,9,27.5,33.3333333333333,44.4444444444444,66.6666666666667,22.2222222222222,1.44444444444444,0
737,9,18.4444444444444,33.3333333333333,55.5555555555556,88.8888888888889,11.1111111111111,2,0
667,6,13,0,100,66.6666666666667,33.3333333333333,2,0
1194,3,26.6666666666667,100,0,33.3333333333333,66.6666666666667,2.33333333333333,0
1346,5,14.6,0,20,100,0,1.6,0
1220,9,29.3333333333333,0,77.7777777777778,100,0,1.88888888888889,0
241,7,21.4285714285714,28.5714285714286,71.4285714285714,71.4285714285714,28.5714285714286,2.42857142857143,0
621,5,11.2,0,40,100,0,1.6,0
274,4,22.5,75,0,50,50,2.5,0
357,12,19.8333333333333,0,83.3333333333333,91.6666666666667,8.33333333333333,2,0
148,4,22.5,0,25,50,0,1.75,0
1095,12,24.9166666666667,16.6666666666667,66.6666666666667,91.6666666666667,8.33333333333333,1.91666666666667,0
677,3,19.6666666666667,100,0,66.6666666666667,33.3333333333333,2.33333333333333,0
849,5,18.8,0,40,80,20,2,0
993,3,17.6666666666667,66.6666666666667,0,33.3333333333333,66.6666666666667,2.33333333333333,0
244,3,27,100,0,66.6666666666667,33.3333333333333,2.33333333333333,0
1831,3,26.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,2.33333333333333,0
1888,5,9.8,0,80,100,0,2.2,0
1395,4,26.5,100,0,100,0,2.25,0
1238,6,23.6666666666667,100,0,100,0,1.83333333333333,0
1725,4,23,0,75,100,0,0.5,0
724,3,27.5,0,33.3333333333333,66.6666666666667,0,1,0
1124,4,13,0,75,100,0,1.75,0
1535,5,21.4,0,60,100,0,2.2,0
304,5,19.4,100,0,60,40,1.8,0
30,8,28.5,75,25,75,25,1.25,0
1028,8,25.625,25,0,100,0,2,0
901,5,21,0,20,80,20,2.2,0
1604,6,29.8333333333333,0,66.6666666666667,100,0,1.5,0
260,9,22.4444444444444,0,66.6666666666667,88.8888888888889,11.1111111111111,2.33333333333333,0
594,14,22.9230769230769,28.5714285714286,28.5714285714286,71.4285714285714,21.4285714285714,1.57142857142857,0
63,15,25.4,66.6666666666667,26.6666666666667,80,20,2.13333333333333,0
1565,13,30.9230769230769,7.69230769230769,84.6153846153846,100,0,1.30769230769231,0
606,4,26,0,100,100,0,1.5,0
312,3,30,0,100,100,0,1,0
1529,3,30,0,33.3333333333333,33.3333333333333,66.6666666666667,1,0
639,4,24.25,75,25,100,0,1.5,0
1184,3,23.5,0,33.3333333333333,33.3333333333333,33.3333333333333,1.33333333333333,0
785,7,13.8571428571429,14.2857142857143,42.8571428571429,100,0,1.85714285714286,0
596,13,25.6153846153846,69.2307692307692,23.0769230769231,76.9230769230769,23.0769230769231,2,0
234,3,25.6666666666667,100,0,66.6666666666667,33.3333333333333,2,0
1132,3,28.5,0,66.6666666666667,66.6666666666667,0,2.33333333333333,0
893,5,29,0,80,80,0,2.2,0
1022,8,20.5,0,100,87.5,12.5,1.25,0
157,2,14,0,0,100,0,1,0
1838,3,25,33.3333333333333,0,100,0,1.33333333333333,0
1528,5,10.6,0,40,80,20,2,0
1019,7,25.2857142857143,0,100,85.7142857142857,14.2857142857143,1.71428571428571,0
1557,3,18.6666666666667,100,0,100,0,2,0
909,3,24,100,0,100,0,2,0
560,4,23,0,100,75,25,2,0
1169,5,16,0,100,40,60,2,0
1525,7,23.7142857142857,85.7142857142857,14.2857142857143,85.7142857142857,14.2857142857143,2.14285714285714,0
379,7,20.8333333333333,71.4285714285714,14.2857142857143,71.4285714285714,14.2857142857143,2.42857142857143,0
665,4,16.25,0,25,75,25,1.5,0
1110,7,13.7142857142857,0,85.7142857142857,100,0,1.85714285714286,0
974,9,20.1111111111111,0,66.6666666666667,100,0,2.55555555555556,0
926,5,21.4,0,60,100,0,2,0
469,10,19.75,10,60,60,20,1.6,0
1436,6,23.6,0,83.3333333333333,66.6666666666667,16.6666666666667,2.33333333333333,0
1046,5,31.4,0,100,100,0,2.6,0
848,10,25.7,80,20,70,30,2.3,0
158,2,31.5,0,50,100,0,1.5,0
601,7,23,57.1428571428571,42.8571428571429,85.7142857142857,14.2857142857143,2.28571428571429,0
155,13,19.2307692307692,100,0,92.3076923076923,7.69230769230769,2.46153846153846,0
617,7,23.5714285714286,0,100,100,0,3,0
1473,4,28.75,0,100,50,50,1.75,0
1406,3,20,66.6666666666667,0,100,0,2,0
314,6,22,16.6666666666667,83.3333333333333,50,50,2.5,0
559,6,16.8333333333333,16.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,1.83333333333333,0
925,3,29.6666666666667,33.3333333333333,66.6666666666667,100,0,0.666666666666667,0
1339,3,19,0,0,100,0,2,0
692,12,8.08333333333333,0,50,83.3333333333333,16.6666666666667,1.66666666666667,0
408,17,28.6470588235294,0,88.2352941176471,82.3529411764706,17.6470588235294,1.82352941176471,0
391,7,26.2857142857143,0,100,85.7142857142857,14.2857142857143,1.57142857142857,0
1487,3,17.3333333333333,100,0,100,0,2,0
1182,3,22.3333333333333,66.6666666666667,33.3333333333333,100,0,2,0
144,14,24.8571428571429,0,78.5714285714286,100,0,1.71428571428571,0
705,10,26,100,0,80,20,2.3,0
1023,5,21.4,100,0,80,20,2,0
1478,6,12.5,0,66.6666666666667,100,0,1.33333333333333,0
546,3,20.3333333333333,0,100,100,0,2,0
715,10,24.8,100,0,60,40,2.7,0
1012,13,21.3076923076923,46.1538461538462,53.8461538461538,76.9230769230769,23.0769230769231,2.15384615384615,0
381,7,22.4285714285714,0,85.7142857142857,85.7142857142857,14.2857142857143,2.28571428571429,0
1959,5,29.8,0,80,100,0,1.2,0
336,9,22.75,0,66.6666666666667,66.6666666666667,22.2222222222222,2.11111111111111,0
1177,3,29,100,0,100,0,1.33333333333333,0
320,6,20.6666666666667,83.3333333333333,16.6666666666667,66.6666666666667,33.3333333333333,2.83333333333333,0
1403,5,28.4,0,100,80,20,1.8,0
611,10,29.5,40,60,100,0,1.5,0
607,5,29.6,0,100,100,0,1.4,0
1662,6,28,33.3333333333333,66.6666666666667,100,0,2.33333333333333,0
1556,7,20,0,28.5714285714286,100,0,2.14285714285714,0
190,8,13.25,75,12.5,75,25,1.875,0
254,5,16.2,20,40,100,0,2,0
1958,9,32,0,100,77.7777777777778,22.2222222222222,2,0
298,7,30.1428571428571,100,0,85.7142857142857,14.2857142857143,2.28571428571429,0
1666,5,18.4,0,60,100,0,2,0
1538,7,19.2857142857143,0,85.7142857142857,57.1428571428571,42.8571428571429,1.71428571428571,0
198,11,27.3636363636364,0,81.8181818181818,100,0,1.72727272727273,0
1147,8,29.75,12.5,75,37.5,62.5,1.625,0
1179,3,13.3333333333333,0,100,100,0,1.66666666666667,0
175,12,30.75,0,100,100,0,2.25,0
841,3,26.6666666666667,0,66.6666666666667,100,0,1.66666666666667,0
1330,6,20.6666666666667,16.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,1.66666666666667,0
239,5,20.6,0,80,100,0,2.8,0
128,6,24.1666666666667,0,100,50,50,1.66666666666667,0
383,7,27.1428571428571,0,85.7142857142857,85.7142857142857,14.2857142857143,1.85714285714286,0
1221,8,16.625,0,75,87.5,12.5,1.375,0
309,3,11,100,0,0,100,1.66666666666667,0
862,3,17.6666666666667,0,100,33.3333333333333,66.6666666666667,1.66666666666667,0
1641,3,23.6666666666667,66.6666666666667,0,100,0,1.66666666666667,0
1276,4,28.75,0,100,100,0,2.25,0
161,2,10,0,0,100,0,1,0
1377,3,14.6666666666667,0,100,100,0,1.66666666666667,0
2223,3,26,0,100,100,0,1.66666666666667,0
276,3,22.3333333333333,100,0,33.3333333333333,66.6666666666667,1.66666666666667,0
1940,3,31.6666666666667,100,0,100,0,1.66666666666667,0
199,3,26,0,100,33.3333333333333,66.6666666666667,1.66666666666667,0
1658,3,34,0,100,100,0,1.66666666666667,0
88,3,18,0,100,100,0,1.66666666666667,0
784,3,23.3333333333333,0,66.6666666666667,66.6666666666667,33.3333333333333,1.66666666666667,0
1823,3,28.6666666666667,100,0,100,0,1.33333333333333,0
1107,3,19,0,100,100,0,1.66666666666667,0
1024,3,31.3333333333333,100,0,100,0,1.66666666666667,0
1374,3,29,0,0,100,0,1.33333333333333,0
1614,4,33.75,25,75,75,25,1.5,0
0,4,25,100,0,75,25,1.75,0
1358,4,16,25,50,75,25,1.75,0
819,4,17.75,0,0,100,0,1.75,0
176,10,22.5,0,70,80,20,2,0
222,5,19.4,80,20,80,20,1.8,0
1168,3,19.3333333333333,0,33.3333333333333,100,0,1.33333333333333,0
419,8,20.875,0,75,100,0,2,0
814,9,20.4444444444444,88.8888888888889,11.1111111111111,77.7777777777778,22.2222222222222,2,0
944,8,21.5,0,75,87.5,12.5,2.375,0
1204,6,27,33.3333333333333,50,100,0,2,0
982,5,27,60,20,60,20,2.4,0
764,3,24.3333333333333,0,100,100,0,2.66666666666667,0
583,6,17.8333333333333,0,50,50,50,1.83333333333333,0
105,10,18.2222222222222,0,0,60,30,1.6,0
482,4,15.5,0,75,100,0,1.75,0
463,8,19,0,87.5,25,75,1.75,0
154,8,20.375,100,0,62.5,37.5,2,0
263,11,24.6363636363636,9.09090909090909,81.8181818181818,72.7272727272727,27.2727272727273,1.63636363636364,0
358,6,22.8,0,16.6666666666667,66.6666666666667,16.6666666666667,1.83333333333333,0
2191,4,20,25,75,100,0,1.25,0
1313,7,25,85.7142857142857,0,100,0,1.57142857142857,0
933,9,16.4444444444444,77.7777777777778,0,66.6666666666667,33.3333333333333,2,0
1376,8,19.125,0,75,87.5,12.5,1,0
202,5,27.2,100,0,80,20,2,0
1232,3,25.6666666666667,66.6666666666667,33.3333333333333,100,0,1.33333333333333,0
52,5,13.2,80,0,80,20,2,0
2183,3,26.6666666666667,33.3333333333333,66.6666666666667,100,0,1.33333333333333,0
141,3,23,0,100,33.3333333333333,66.6666666666667,1.33333333333333,0
949,3,23,0,100,100,0,1.33333333333333,0
1058,3,23.3333333333333,100,0,0,100,1.33333333333333,0
1241,3,15.6666666666667,0,66.6666666666667,66.6666666666667,33.3333333333333,1.33333333333333,0
1649,3,12.6666666666667,0,100,100,0,1.33333333333333,0
1643,3,12.6666666666667,0,33.3333333333333,100,0,1.33333333333333,0
453,3,35,0,100,100,0,1.33333333333333,0
2032,3,24,0,66.6666666666667,100,0,1.33333333333333,0
961,4,12.75,0,0,75,25,1.5,0
1843,3,9,0,66.6666666666667,100,0,1.33333333333333,0
629,4,21.25,25,25,100,0,1.25,0
1305,3,10.3333333333333,0,33.3333333333333,66.6666666666667,33.3333333333333,1.33333333333333,0
786,4,20.3333333333333,0,50,75,0,1.75,0
1750,3,28.3333333333333,0,100,66.6666666666667,33.3333333333333,1.33333333333333,0
1895,3,25.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,1.33333333333333,0
2165,3,30.6666666666667,0,100,100,0,1.33333333333333,0
976,3,23.6666666666667,0,100,100,0,1.33333333333333,0
2043,3,24.6666666666667,0,66.6666666666667,100,0,1.33333333333333,0
813,6,12.4,83.3333333333333,0,83.3333333333333,0,1.83333333333333,0
2113,3,19.3333333333333,100,0,100,0,1.33333333333333,0
1443,3,15,100,0,66.6666666666667,33.3333333333333,1.33333333333333,0
1531,4,22.75,0,75,100,0,1.5,0
374,3,22.6666666666667,100,0,100,0,1.33333333333333,0
833,7,23.7142857142857,0,57.1428571428571,42.8571428571429,57.1428571428571,2.42857142857143,0
1278,6,21,100,0,100,0,2.16666666666667,0
1581,8,33.125,0,100,87.5,12.5,0.75,0
668,4,16.25,100,0,100,0,2,0
1064,6,28.8333333333333,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,1.83333333333333,0
1389,8,29,12.5,75,87.5,12.5,1.375,0
1226,4,21.75,50,0,100,0,2.5,0
29,13,25.9230769230769,69.2307692307692,30.7692307692308,84.6153846153846,15.3846153846154,1.61538461538462,0
1475,5,28.6,0,100,60,40,1.4,0
804,4,17.5,100,0,100,0,2.25,0
1368,3,26.3333333333333,66.6666666666667,0,100,0,1,0
174,19,24.7368421052632,94.7368421052632,5.26315789473684,52.6315789473684,47.3684210526316,1.78947368421053,0
1249,3,17.3333333333333,0,100,33.3333333333333,66.6666666666667,2.33333333333333,0
1280,6,25.5,0,33.3333333333333,83.3333333333333,16.6666666666667,1.16666666666667,0
1101,4,23,0,100,75,25,1.25,0
467,7,26.1428571428571,0,100,57.1428571428571,42.8571428571429,2.28571428571429,0
1969,5,25,100,0,80,20,2,0
136,4,33.5,25,75,100,0,1.25,0
1032,9,20.7777777777778,22.2222222222222,33.3333333333333,100,0,0.888888888888889,0
2270,3,28.6666666666667,0,66.6666666666667,66.6666666666667,33.3333333333333,1,0
1576,4,29.5,0,100,75,25,1.75,0
1055,4,16,0,25,75,25,1.75,0
880,7,27.8571428571429,14.2857142857143,85.7142857142857,100,0,1.57142857142857,0
1006,10,25.1111111111111,80,10,0,90,2,0
857,7,24.7142857142857,100,0,100,0,2,0
1062,4,13,0,50,75,25,2,0
1596,5,32.2,20,80,100,0,1.6,0
277,4,15.75,0,100,75,25,1.5,0
1086,6,27.5,16.6666666666667,83.3333333333333,100,0,1.16666666666667,0
936,3,15.3333333333333,100,0,66.6666666666667,33.3333333333333,2,0
1185,6,26,0,83.3333333333333,83.3333333333333,16.6666666666667,2,0
1790,3,28.3333333333333,0,0,100,0,1.66666666666667,0
231,9,20.2222222222222,66.6666666666667,11.1111111111111,88.8888888888889,11.1111111111111,1.88888888888889,0
661,6,22.6666666666667,16.6666666666667,66.6666666666667,50,50,1.83333333333333,0
765,3,29,0,66.6666666666667,100,0,2,0
1671,3,31,100,0,100,0,2,0
279,9,27.7777777777778,0,88.8888888888889,77.7777777777778,22.2222222222222,1.66666666666667,0
268,3,17,0,66.6666666666667,100,0,2,0
1801,3,19.3333333333333,100,0,66.6666666666667,33.3333333333333,0.666666666666667,0
604,6,23.1666666666667,0,100,66.6666666666667,33.3333333333333,2.33333333333333,0
1123,10,29.1,40,60,70,30,1.3,0
2089,4,28,0,100,100,0,1.5,0
1286,6,24.6666666666667,50,50,83.3333333333333,16.6666666666667,2.16666666666667,0
2052,4,23,100,0,75,25,1.75,0
828,6,18.8,83.3333333333333,0,33.3333333333333,50,1.5,0
1351,5,22.2,100,0,80,20,1.6,0
530,5,23,0,100,100,0,2.2,0
1533,9,29.2222222222222,0,100,88.8888888888889,11.1111111111111,1.77777777777778,0
1767,5,24.2,0,60,80,20,1.8,0
660,3,18,66.6666666666667,33.3333333333333,100,0,1.66666666666667,0
1590,3,30.3333333333333,0,100,100,0,1.66666666666667,0
1071,4,31.25,0,100,100,0,1.5,0
1437,3,14.6666666666667,100,0,0,100,1.66666666666667,0
2091,3,12.6666666666667,0,100,66.6666666666667,33.3333333333333,1.66666666666667,0
1688,3,16,66.6666666666667,0,100,0,1.66666666666667,0
736,3,17.3333333333333,100,0,100,0,1.66666666666667,0
1745,3,16.6666666666667,0,0,100,0,1.66666666666667,0
2034,3,4.33333333333333,33.3333333333333,0,0,100,1.66666666666667,0
2139,3,35,0,100,100,0,1.66666666666667,0
712,3,23.6666666666667,0,66.6666666666667,100,0,1.66666666666667,0
1195,3,18.3333333333333,100,0,33.3333333333333,66.6666666666667,1.66666666666667,0
1698,3,35,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,1.66666666666667,0
986,3,25.6666666666667,0,66.6666666666667,100,0,1.66666666666667,0
1634,3,22.3333333333333,0,100,33.3333333333333,66.6666666666667,1.66666666666667,0
1421,7,31.4285714285714,71.4285714285714,28.5714285714286,85.7142857142857,14.2857142857143,0.285714285714286,0
858,5,21.8,80,20,80,20,1.8,0
774,5,24,0,80,100,0,1.8,0
22,1,19,0,0,100,0,0,0
874,3,20.3333333333333,0,33.3333333333333,33.3333333333333,66.6666666666667,1.33333333333333,0
1067,6,17.8333333333333,33.3333333333333,33.3333333333333,100,0,1.83333333333333,0
2149,3,30,0,100,100,0,1.33333333333333,0
129,5,25,0,60,100,0,1.6,0
1678,5,26.4,0,80,40,60,1.6,0
964,3,27.3333333333333,0,100,100,0,1.33333333333333,0
1675,5,15.2,100,0,60,40,1.6,0
2299,3,31.3333333333333,0,100,100,0,1.33333333333333,0
2096,3,23,0,100,0,100,2,0
177,3,13.6666666666667,66.6666666666667,0,0,100,1.33333333333333,0
1455,3,19.6666666666667,100,0,66.6666666666667,33.3333333333333,1.33333333333333,0
163,2,18.5,100,0,50,50,1,0
1472,3,19.3333333333333,0,100,66.6666666666667,33.3333333333333,1.33333333333333,0
1559,3,33.6666666666667,33.3333333333333,66.6666666666667,100,0,1.33333333333333,0
2154,3,27.6666666666667,0,100,66.6666666666667,33.3333333333333,1.33333333333333,0
516,3,21.3333333333333,66.6666666666667,33.3333333333333,100,0,1.33333333333333,0
1521,3,19.5,66.6666666666667,0,66.6666666666667,0,1.33333333333333,0
1866,3,28.3333333333333,0,100,100,0,1.33333333333333,0
1448,3,30,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,1.33333333333333,0
1540,3,20.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,1.33333333333333,0
2287,3,32,33.3333333333333,66.6666666666667,100,0,1.33333333333333,0
400,3,23.6666666666667,100,0,100,0,1.33333333333333,0
465,3,18.3333333333333,33.3333333333333,0,0,100,1.33333333333333,0
1854,3,16.6666666666667,100,0,100,0,1.33333333333333,0
269,3,30.6666666666667,0,100,100,0,1.33333333333333,0
1900,3,31.6666666666667,0,100,100,0,1.33333333333333,0
628,3,22.6666666666667,0,66.6666666666667,0,100,1.33333333333333,0
1751,3,26.6666666666667,100,0,100,0,1.33333333333333,0
1587,3,27.6666666666667,66.6666666666667,0,100,0,1.33333333333333,0
1580,3,19.3333333333333,100,0,0,100,1.33333333333333,0
2174,3,26.6666666666667,0,100,100,0,1.33333333333333,0
170,2,31,0,100,100,0,1.5,0
1558,7,27.4285714285714,71.4285714285714,14.2857142857143,100,0,1.85714285714286,0
1514,4,17.25,0,25,75,25,1.5,0
164,3,26.6666666666667,100,0,100,0,2,0
1532,3,30,66.6666666666667,0,33.3333333333333,33.3333333333333,2.33333333333333,0
283,3,19.3333333333333,0,66.6666666666667,66.6666666666667,33.3333333333333,1,0
1418,3,30.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,1,0
2166,3,30,33.3333333333333,66.6666666666667,100,0,1,0
2273,3,29.6666666666667,100,0,100,0,1,0
489,2,25.5,0,0,100,0,1.5,0
295,3,19,100,0,66.6666666666667,33.3333333333333,1,0
2188,3,21.3333333333333,100,0,33.3333333333333,66.6666666666667,1,0
1419,6,35.1666666666667,33.3333333333333,66.6666666666667,83.3333333333333,16.6666666666667,1,0
1847,4,32,0,100,75,25,0.75,0
2146,3,30.6666666666667,0,100,100,0,0.666666666666667,0
931,3,28.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,0.666666666666667,0
707,4,30,0,100,100,0,1.25,0
1682,4,13,75,0,25,50,1.25,0
915,4,18.5,0,75,100,0,2,0
1387,5,15,60,20,40,60,1.6,0
1819,3,12.6666666666667,0,100,100,0,1.33333333333333,0
321,6,26.1666666666667,16.6666666666667,50,83.3333333333333,16.6666666666667,1.66666666666667,0
1400,9,25.3333333333333,22.2222222222222,66.6666666666667,88.8888888888889,11.1111111111111,1.33333333333333,0
839,9,31.5555555555556,22.2222222222222,66.6666666666667,100,0,1.22222222222222,0
1442,4,28.75,0,100,75,25,1.5,0
1882,12,24.3636363636364,83.3333333333333,8.33333333333333,91.6666666666667,0,1.16666666666667,0
2161,4,31,25,75,75,25,1,0
13,2,28.5,0,50,100,0,1,0
18,2,27,0,50,100,0,3.5,0
40,2,28.5,100,0,50,50,1,0
45,2,31.5,50,50,50,50,1,0
74,2,28,0,100,100,0,12,0
91,2,24.5,0,50,100,0,3.5,0
103,2,11,0,50,50,50,1,0
111,2,23.5,100,0,100,0,12.5,0
112,2,35,100,0,100,0,1.5,0
118,1,0,0,0,0,0,0,0
119,1,0,0,0,0,0,0,0
145,2,25.5,0,0,100,0,2,0
185,2,19,100,0,50,50,1,0
197,2,25.5,0,100,100,0,2,0
200,2,14.5,0,0,100,0,11.5,0
206,2,12,0,100,100,0,3.5,0
230,2,30.5,0,100,100,0,1,0
235,2,25.5,100,0,0,100,1.5,0
237,2,18.5,0,100,50,50,1,0
275,2,19,0,100,100,0,1.5,0
282,2,22,0,100,50,50,1,0
285,1,19,0,100,100,0,0,0
293,2,12.5,0,50,0,100,1.5,0
306,2,15.5,0,50,100,0,4.5,0
310,2,19.5,0,100,100,0,1,0
313,2,19,100,0,100,0,1,0
326,2,16.5,0,50,0,100,1,0
330,2,26.5,0,100,0,100,1,0
331,2,8,50,0,0,100,1,0
339,2,14.5,0,100,100,0,1,0
349,2,29,0,100,100,0,1,0
355,2,20.5,0,50,100,0,8.5,0
366,2,16.5,0,50,50,50,1,0
367,2,17.5,0,50,50,50,1,0
378,2,24.5,0,100,100,0,6.5,0
387,2,16,0,50,100,0,1,0
394,2,33.5,0,100,100,0,1,0
405,2,7,50,0,0,50,1.5,0
406,1,0,0,0,0,0,0,0
407,1,0,0,0,0,0,0,0
409,1,15,0,0,100,0,0,0
414,1,0,0,0,0,0,0,0
417,2,30,100,0,100,0,3.5,0
420,2,20,0,100,100,0,2,0
421,2,29,0,100,100,0,8,0
427,2,30,100,0,100,0,1,0
434,2,15,50,0,50,50,1,0
439,2,18.5,0,100,100,0,2.5,0
440,1,20,100,0,100,0,0,0
441,1,24,0,100,100,0,0,0
445,2,9,0,50,50,0,9,0
451,2,23,0,100,0,100,1,0
478,2,12.5,0,50,100,0,2.5,0
481,2,17,0,100,100,0,1,0
483,2,23.5,0,50,50,50,2.5,0
488,2,25.5,0,100,100,0,1,0
493,2,18.5,0,100,100,0,1.5,0
495,2,24,0,100,100,0,1,0
499,1,16,0,100,0,100,0,0
504,2,26,0,100,100,0,1,0
507,2,21,100,0,100,0,1.5,0
515,2,20,0,0,50,0,8,0
522,2,16.5,0,100,100,0,1,0
525,2,19,0,100,100,0,1.5,0
527,2,39,0,100,100,0,1,0
531,2,18,0,50,50,0,1,0
539,2,12,50,50,100,0,1,0
540,2,16,0,100,50,50,1,0
541,2,30.5,50,50,100,0,1,0
551,2,20,0,100,100,0,2.5,0
554,2,9.5,0,100,50,50,2,0
555,2,35,0,100,100,0,1.5,0
557,2,11.5,0,100,0,100,5,0
564,2,33,0,100,100,0,1,0
565,2,17,0,100,50,50,1,0
567,2,8.5,0,100,100,0,1,0
763,2,27.5,0,50,100,0,3,0
578,2,12,0,50,50,0,9.5,0
579,1,16,0,100,100,0,0,0
584,2,24,0,0,100,0,1,0
588,2,33,0,100,100,0,1,0
599,2,10,100,0,100,0,1.5,0
610,2,17.5,0,100,50,50,1,0
614,2,38,0,50,50,0,11.5,0
620,2,29.5,0,100,50,50,5.5,0
624,2,22,0,50,100,0,1,0
633,2,11,0,100,100,0,1,0
635,2,19.5,100,0,100,0,1.5,0
638,2,25,0,50,50,50,3,0
641,2,22.5,0,100,0,100,1,0
643,2,28.5,0,50,100,0,1.5,0
645,2,22,50,50,50,50,1,0
646,2,16,0,0,100,0,1,0
647,1,20,0,100,100,0,0,0
652,2,19,100,0,0,100,1,0
656,2,23,0,50,100,0,1.5,0
676,2,13.5,0,50,50,50,1,0
767,2,12.5,0,100,100,0,2,0
679,2,20,100,0,0,100,1.5,0
684,2,22.5,100,0,50,50,5,0
691,2,9.5,0,100,100,0,1,0
697,2,0,0,0,0,0,9.5,0
701,2,24,0,50,0,50,1.5,0
702,2,25.5,0,100,100,0,1,0
710,1,20,0,100,100,0,0,0
